LearnerID,Grade,SocioEconomicIndicator,LearningBarrier,Subject,Term,Mark,Attendance,TeacherNotes
CH-L2019205,6,Medium,False,Afrikaans,3,71,95.92,Benefits from one-on-one attention. Completes all assigned work.
CH-L2020206,7,Medium,False,English,1,74,91.73,Benefits from one-on-one attention.
CH-L2020206,7,Medium,False,English,2,74,91.42,Completes all assigned work.
CH-L2020206,7,Medium,False,English,3,75,91.89,Steady progress.
CH-L2020206,7,Medium,False,Maths,1,65,93.91,Quiet but consistent.
CH-L2020206,7,Medium,False,Maths,2,62,93.15,Steady progress.
CH-L2020206,7,Medium,False,Maths,3,56,87.07,Steady progress. Needs encouragement to participate.
CH-L2020206,7,Medium,False,Science,1,81,85.24,Benefits from one-on-one attention.
CH-L2020206,7,Medium,False,Science,2,73,94.03,Completes all assigned work.
CH-L2020206,7,Medium,False,Science,3,89,83.84,Attendance is a concern.
CH-L2020206,7,Medium,False,Life Skills,1,72,88.62,Quiet but consistent. Struggles with core concepts.
CH-L2020206,7,Medium,False,Life Skills,2,68,87.27,Steady progress. Attendance is a concern.
CH-L2020206,7,Medium,False,Life Skills,3,82,90.03,Steady progress.
CH-L2020206,7,Medium,False,Afrikaans,1,56,93.12,Quiet but consistent. Often submits work late.
CH-L2020206,7,Medium,False,Afrikaans,2,51,96.9,Completes all assigned work.
CH-L2020206,7,Medium,False,Afrikaans,3,57,88.66,Benefits from one-on-one attention.
CH-L2018207,5,High,False,English,1,95,88.03,Shows strong improvement.
CH-L2018207,5,High,False,English,2,96,96.26,Excellent grasp of concepts.
CH-L2018207,5,High,False,English,3,91,88.72,A pleasure to teach. Completes all assigned work.
CH-L2018207,5,High,False,Maths,1,78,96.88,Steady progress.
CH-L2018207,5,High,False,Maths,2,76,86.17,Steady progress.
CH-L2018207,5,High,False,Maths,3,87,90.74,Shows strong improvement.
CH-L2018207,5,High,False,Science,1,88,83.0,Struggles with core concepts. Easily distracted.
CH-L2018207,5,High,False,Science,2,80,90.21,Benefits from one-on-one attention.
CH-L2018207,5,High,False,Science,3,85,86.04,Completes all assigned work.
CH-L2018207,5,High,False,Life Skills,1,86,78.79,Often submits work late.
CH-L2018207,5,High,False,Life Skills,2,81,82.69,Struggles with core concepts.
CH-L2018207,5,High,False,Life Skills,3,82,86.19,Quiet but consistent.
CH-L2018207,5,High,False,Afrikaans,1,75,96.89,Completes all assigned work. Needs encouragement to participate.
CH-L2018207,5,High,False,Afrikaans,2,73,96.02,Benefits from one-on-one attention.
CH-L2018207,5,High,False,Afrikaans,3,80,93.33,Completes all assigned work.
CH-L2021208,5,High,False,English,1,57,89.11,Completes all assigned work. Needs encouragement to participate.
CH-L2021208,5,High,False,English,2,46,96.83,Struggles with core concepts.
CH-L2021208,5,High,False,English,3,53,87.89,Benefits from one-on-one attention. Steady progress.
CH-L2021208,5,High,False,Maths,1,51,88.12,Steady progress. Easily distracted.
CH-L2021208,5,High,False,Maths,2,50,89.11,Quiet but consistent.
CH-L2021208,5,High,False,Maths,3,62,81.78,Often submits work late. Completes all assigned work.
CH-L2021208,5,High,False,Science,1,53,94.26,Steady progress. Benefits from one-on-one attention.
CH-L2021208,5,High,False,Science,2,51,98.23,Quiet but consistent.
CH-L2021208,5,High,False,Science,3,55,96.11,Steady progress. Attendance is a concern.
CH-L2021208,5,High,False,Life Skills,1,47,84.73,Easily distracted. Completes all assigned work.
CH-L2021208,5,High,False,Life Skills,2,46,99.93,Attendance is a concern.
CH-L2021208,5,High,False,Life Skills,3,56,85.33,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2021208,5,High,False,Afrikaans,1,63,92.29,Quiet but consistent.
CH-L2021208,5,High,False,Afrikaans,2,72,99.61,Completes all assigned work.
CH-L2021208,5,High,False,Afrikaans,3,72,91.97,Completes all assigned work.
CH-L2021209,6,Low,False,English,1,42,100.0,Needs encouragement to participate.
CH-L2021209,6,Low,False,English,2,39,96.46,Struggles with core concepts.
CH-L2021209,6,Low,False,English,3,41,93.18,Easily distracted. Attendance is a concern.
CH-L2021209,6,Low,False,Maths,1,41,94.08,Often submits work late. Quiet but consistent.
CH-L2021209,6,Low,False,Maths,2,44,92.86,Easily distracted. Struggles with core concepts.
CH-L2021209,6,Low,False,Maths,3,36,89.69,Often submits work late.
CH-L2021209,6,Low,False,Science,1,38,85.6,Often submits work late. Often submits work late.
CH-L2021209,6,Low,False,Science,2,41,83.28,Easily distracted.
CH-L2021209,6,Low,False,Science,3,46,90.17,Attendance is a concern.
CH-L2021209,6,Low,False,Life Skills,1,42,92.43,Needs encouragement to participate.
CH-L2021209,6,Low,False,Life Skills,2,40,93.98,Often submits work late. Quiet but consistent.
CH-L2021209,6,Low,False,Life Skills,3,43,95.23,Attendance is a concern.
CH-L2021209,6,Low,False,Afrikaans,1,53,87.25,Completes all assigned work. Completes all assigned work.
CH-L2021209,6,Low,False,Afrikaans,2,51,100.0,Benefits from one-on-one attention.
CH-L2021209,6,Low,False,Afrikaans,3,53,89.2,Quiet but consistent.
CH-L2021210,7,Low,False,English,1,70,86.74,Quiet but consistent. Needs encouragement to participate.
CH-L2021210,7,Low,False,English,2,73,92.04,Quiet but consistent.
CH-L2021210,7,Low,False,English,3,61,92.74,Quiet but consistent.
CH-L2021210,7,Low,False,Maths,1,76,91.91,Quiet but consistent.
CH-L2021210,7,Low,False,Maths,2,63,94.45,Completes all assigned work. Struggles with core concepts.
CH-L2021210,7,Low,False,Maths,3,72,100.0,Completes all assigned work. Attendance is a concern.
CH-L2021210,7,Low,False,Science,1,67,89.06,Completes all assigned work.
CH-L2021210,7,Low,False,Science,2,60,93.15,Completes all assigned work.
CH-L2021210,7,Low,False,Science,3,60,96.97,Benefits from one-on-one attention.
CH-L2021210,7,Low,False,Life Skills,1,64,85.98,Benefits from one-on-one attention. Steady progress.
CH-L2021210,7,Low,False,Life Skills,2,67,85.42,Benefits from one-on-one attention.
CH-L2021210,7,Low,False,Life Skills,3,66,97.9,Completes all assigned work. Attendance is a concern.
CH-L2021210,7,Low,False,Afrikaans,1,56,92.16,Steady progress.
CH-L2021210,7,Low,False,Afrikaans,2,59,82.8,Needs encouragement to participate.
CH-L2021210,7,Low,False,Afrikaans,3,52,86.83,Steady progress. Often submits work late.
CH-L2021211,5,Low,False,English,1,80,90.19,Benefits from one-on-one attention. Often submits work late.
CH-L2021211,5,Low,False,English,2,82,94.75,Quiet but consistent.
CH-L2021211,5,Low,False,English,3,83,77.42,Needs encouragement to participate.
CH-L2021211,5,Low,False,Maths,1,72,95.49,Completes all assigned work. Completes all assigned work.
CH-L2021211,5,Low,False,Maths,2,71,81.25,Struggles with core concepts.
CH-L2021211,5,Low,False,Maths,3,61,90.03,Completes all assigned work.
CH-L2021211,5,Low,False,Science,1,76,93.99,Completes all assigned work. Easily distracted.
CH-L2021211,5,Low,False,Science,2,66,97.51,Completes all assigned work.
CH-L2021211,5,Low,False,Science,3,78,93.52,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2021211,5,Low,False,Life Skills,1,61,94.64,Quiet but consistent. Completes all assigned work.
CH-L2021211,5,Low,False,Life Skills,2,66,91.1,Quiet but consistent.
CH-L2021211,5,Low,False,Life Skills,3,80,84.49,Struggles with core concepts.
CH-L2021211,5,Low,False,Afrikaans,1,52,91.5,Steady progress. Needs encouragement to participate.
CH-L2021211,5,Low,False,Afrikaans,2,57,93.08,Steady progress.
CH-L2021211,5,Low,False,Afrikaans,3,60,90.35,Quiet but consistent. Completes all assigned work.
CH-L2021212,7,Low,False,English,1,57,85.03,Benefits from one-on-one attention.
CH-L2021212,7,Low,False,English,2,55,96.97,Benefits from one-on-one attention. Easily distracted.
CH-L2021212,7,Low,False,English,3,61,83.84,Needs encouragement to participate.
CH-L2021212,7,Low,False,Maths,1,57,92.09,Completes all assigned work.
CH-L2021212,7,Low,False,Maths,2,55,88.3,Completes all assigned work. Needs encouragement to participate.
CH-L2021212,7,Low,False,Maths,3,58,95.17,Completes all assigned work.
CH-L2021212,7,Low,False,Science,1,70,86.08,Steady progress.
CH-L2021212,7,Low,False,Science,2,65,93.29,Completes all assigned work. Needs encouragement to participate.
CH-L2021212,7,Low,False,Science,3,60,94.83,Steady progress.
CH-L2021212,7,Low,False,Life Skills,1,58,95.05,Benefits from one-on-one attention.
CH-L2021212,7,Low,False,Life Skills,2,62,98.61,Steady progress. Struggles with core concepts.
CH-L2021212,7,Low,False,Life Skills,3,61,91.44,Steady progress.
CH-L2021212,7,Low,False,Afrikaans,1,58,96.31,Benefits from one-on-one attention. Easily distracted.
CH-L2021212,7,Low,False,Afrikaans,2,68,96.39,Benefits from one-on-one attention. Completes all assigned work.
CH-L2021212,7,Low,False,Afrikaans,3,64,89.07,Completes all assigned work.
CH-L2021213,6,Medium,False,English,1,75,91.62,Completes all assigned work.
CH-L2021213,6,Medium,False,English,2,78,93.43,Completes all assigned work. Needs encouragement to participate.
CH-L2021213,6,Medium,False,English,3,73,97.27,Quiet but consistent.
CH-L2021213,6,Medium,False,Maths,1,78,92.51,Quiet but consistent.
CH-L2021213,6,Medium,False,Maths,2,78,88.68,Completes all assigned work. Quiet but consistent.
CH-L2021213,6,Medium,False,Maths,3,74,82.66,Needs encouragement to participate. Easily distracted.
CH-L2021213,6,Medium,False,Science,1,73,90.91,Quiet but consistent. Steady progress.
CH-L2021213,6,Medium,False,Science,2,75,90.72,Completes all assigned work.
CH-L2021213,6,Medium,False,Science,3,67,80.6,Easily distracted. Needs encouragement to participate.
CH-L2021213,6,Medium,False,Life Skills,1,72,90.82,Benefits from one-on-one attention.
CH-L2021213,6,Medium,False,Life Skills,2,72,92.09,Benefits from one-on-one attention.
CH-L2021213,6,Medium,False,Life Skills,3,79,100.0,Benefits from one-on-one attention. Easily distracted.
CH-L2021213,6,Medium,False,Afrikaans,1,78,89.44,Steady progress.
CH-L2021213,6,Medium,False,Afrikaans,2,75,87.26,Completes all assigned work. Often submits work late.
CH-L2021213,6,Medium,False,Afrikaans,3,80,88.17,Completes all assigned work.
CH-L2018214,6,Medium,False,English,1,70,89.63,Steady progress.
CH-L2018214,6,Medium,False,English,2,73,100.0,Benefits from one-on-one attention.
CH-L2018214,6,Medium,False,English,3,68,92.97,Benefits from one-on-one attention. Attendance is a concern.
CH-L2018214,6,Medium,False,Maths,1,61,84.26,Attendance is a concern.
CH-L2018214,6,Medium,False,Maths,2,73,94.67,Steady progress.
CH-L2018214,6,Medium,False,Maths,3,58,85.12,Quiet but consistent.
CH-L2018214,6,Medium,False,Science,1,63,91.99,Benefits from one-on-one attention.
CH-L2018214,6,Medium,False,Science,2,62,89.35,Benefits from one-on-one attention. Often submits work late.
CH-L2018214,6,Medium,False,Science,3,67,95.3,Benefits from one-on-one attention.
CH-L2018214,6,Medium,False,Life Skills,1,71,90.55,Benefits from one-on-one attention. Attendance is a concern.
CH-L2018214,6,Medium,False,Life Skills,2,60,89.15,Steady progress.
CH-L2018214,6,Medium,False,Life Skills,3,75,85.91,Quiet but consistent.
CH-L2018214,6,Medium,False,Afrikaans,1,69,90.0,Steady progress. Quiet but consistent.
CH-L2018214,6,Medium,False,Afrikaans,2,74,97.59,Benefits from one-on-one attention.
CH-L2018214,6,Medium,False,Afrikaans,3,65,89.95,Benefits from one-on-one attention. Easily distracted.
CH-L2020215,7,Low,False,English,1,67,88.04,Steady progress.
CH-L2020215,7,Low,False,English,2,63,96.89,Benefits from one-on-one attention.
CH-L2020215,7,Low,False,English,3,67,97.85,Completes all assigned work.
CH-L2020215,7,Low,False,Maths,1,67,95.03,Completes all assigned work.
CH-L2020215,7,Low,False,Maths,2,69,87.28,Quiet but consistent.
CH-L2020215,7,Low,False,Maths,3,72,91.99,Completes all assigned work.
CH-L2020215,7,Low,False,Science,1,67,91.11,Quiet but consistent.
CH-L2020215,7,Low,False,Science,2,66,100.0,Benefits from one-on-one attention.
CH-L2020215,7,Low,False,Science,3,66,88.16,Quiet but consistent.
CH-L2020215,7,Low,False,Life Skills,1,71,93.97,Steady progress. Attendance is a concern.
CH-L2020215,7,Low,False,Life Skills,2,73,79.33,Easily distracted. Needs encouragement to participate.
CH-L2020215,7,Low,False,Life Skills,3,68,89.52,Benefits from one-on-one attention. Often submits work late.
CH-L2020215,7,Low,False,Afrikaans,1,64,88.48,Steady progress.
CH-L2020215,7,Low,False,Afrikaans,2,66,89.15,Quiet but consistent. Completes all assigned work.
CH-L2020215,7,Low,False,Afrikaans,3,68,83.19,Attendance is a concern.
CH-L2020216,4,Low,False,English,1,71,93.46,Completes all assigned work. Needs encouragement to participate.
CH-L2020216,4,Low,False,English,2,79,93.8,Completes all assigned work.
CH-L2020216,4,Low,False,English,3,71,89.64,Steady progress. Easily distracted.
CH-L2020216,4,Low,False,Maths,1,67,99.03,Steady progress.
CH-L2020216,4,Low,False,Maths,2,70,92.86,Steady progress. Often submits work late.
CH-L2020216,4,Low,False,Maths,3,74,91.72,Quiet but consistent.
CH-L2020216,4,Low,False,Science,1,58,87.97,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2020216,4,Low,False,Science,2,62,86.42,Steady progress.
CH-L2020216,4,Low,False,Science,3,67,92.21,Benefits from one-on-one attention.
CH-L2020216,4,Low,False,Life Skills,1,74,100.0,Completes all assigned work.
CH-L2020216,4,Low,False,Life Skills,2,72,94.56,Quiet but consistent.
CH-L2020216,4,Low,False,Life Skills,3,62,84.24,Often submits work late. Completes all assigned work.
CH-L2020216,4,Low,False,Afrikaans,1,70,94.49,Benefits from one-on-one attention.
CH-L2020216,4,Low,False,Afrikaans,2,60,89.64,Quiet but consistent.
CH-L2020216,4,Low,False,Afrikaans,3,70,100.0,Completes all assigned work. Steady progress.
CH-L2019217,4,Low,False,English,1,80,96.41,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019217,4,Low,False,English,2,75,91.37,Benefits from one-on-one attention.
CH-L2019217,4,Low,False,English,3,82,92.01,Quiet but consistent. Struggles with core concepts.
CH-L2019217,4,Low,False,Maths,1,75,87.24,Completes all assigned work.
CH-L2019217,4,Low,False,Maths,2,71,91.31,Completes all assigned work.
CH-L2019217,4,Low,False,Maths,3,69,91.29,Benefits from one-on-one attention.
CH-L2019217,4,Low,False,Science,1,71,96.65,Completes all assigned work. Needs encouragement to participate.
CH-L2019217,4,Low,False,Science,2,66,91.41,Benefits from one-on-one attention.
CH-L2019217,4,Low,False,Science,3,74,91.33,Quiet but consistent.
CH-L2019217,4,Low,False,Life Skills,1,73,93.73,Benefits from one-on-one attention.
CH-L2019217,4,Low,False,Life Skills,2,73,95.07,Quiet but consistent.
CH-L2019217,4,Low,False,Life Skills,3,78,94.94,Quiet but consistent.
CH-L2019217,4,Low,False,Afrikaans,1,71,93.91,Steady progress.
CH-L2019217,4,Low,False,Afrikaans,2,72,92.84,Quiet but consistent.
CH-L2019217,4,Low,False,Afrikaans,3,67,93.46,Quiet but consistent.
CH-L2019218,5,Medium,False,English,1,70,96.07,Completes all assigned work. Quiet but consistent.
CH-L2019218,5,Medium,False,English,2,67,82.03,Attendance is a concern. Easily distracted.
CH-L2019218,5,Medium,False,English,3,67,100.0,Steady progress.
CH-L2019218,5,Medium,False,Maths,1,63,92.72,Benefits from one-on-one attention.
CH-L2019218,5,Medium,False,Maths,2,75,99.75,Completes all assigned work.
CH-L2019218,5,Medium,False,Maths,3,71,95.1,Benefits from one-on-one attention.
CH-L2019218,5,Medium,False,Science,1,66,87.9,Benefits from one-on-one attention. Quiet but consistent.
CH-L2019218,5,Medium,False,Science,2,60,89.18,Quiet but consistent.
CH-L2019218,5,Medium,False,Science,3,67,97.74,Steady progress.
CH-L2019218,5,Medium,False,Life Skills,1,61,96.29,Steady progress. Needs encouragement to participate.
CH-L2019218,5,Medium,False,Life Skills,2,63,91.89,Benefits from one-on-one attention.
CH-L2019218,5,Medium,False,Life Skills,3,62,98.39,Benefits from one-on-one attention.
CH-L2019218,5,Medium,False,Afrikaans,1,67,82.33,Attendance is a concern.
CH-L2019218,5,Medium,False,Afrikaans,2,70,100.0,Benefits from one-on-one attention.
CH-L2019218,5,Medium,False,Afrikaans,3,58,93.56,Quiet but consistent.
CH-L2020219,6,Medium,False,English,1,68,97.69,Quiet but consistent. Completes all assigned work.
CH-L2020219,6,Medium,False,English,2,74,87.53,Completes all assigned work.
CH-L2020219,6,Medium,False,English,3,56,92.73,Quiet but consistent. Benefits from one-on-one attention.
CH-L2020219,6,Medium,False,Maths,1,87,96.1,Works well with peers.
CH-L2020219,6,Medium,False,Maths,2,78,83.17,Often submits work late.
CH-L2020219,6,Medium,False,Maths,3,74,89.92,Steady progress.
CH-L2020219,6,Medium,False,Science,1,72,83.04,Easily distracted.
CH-L2020219,6,Medium,False,Science,2,69,88.0,Steady progress.
CH-L2020219,6,Medium,False,Science,3,62,93.01,Steady progress. Completes all assigned work.
CH-L2020219,6,Medium,False,Life Skills,1,72,96.0,Benefits from one-on-one attention. Easily distracted.
CH-L2020219,6,Medium,False,Life Skills,2,78,94.19,Benefits from one-on-one attention.
CH-L2020219,6,Medium,False,Life Skills,3,76,93.51,Steady progress.
CH-L2020219,6,Medium,False,Afrikaans,1,80,100.0,Completes all assigned work. Quiet but consistent.
CH-L2020219,6,Medium,False,Afrikaans,2,73,99.45,Completes all assigned work. Struggles with core concepts.
